url,path,local_file,kind,status,market
https://bertlclaw.at/landingpage-berlin-seo-berater.html,/landingpage-berlin-seo-berater.html,landingpage-berlin-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-berlin-unternehmensberater.html,/landingpage-berlin-unternehmensberater.html,landingpage-berlin-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bern-hr-berater.html,/landingpage-bern-hr-berater.html,landingpage-bern-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bern-it-berater.html,/landingpage-bern-it-berater.html,landingpage-bern-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bern-ki-berater.html,/landingpage-bern-ki-berater.html,landingpage-bern-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bern-seo-berater.html,/landingpage-bern-seo-berater.html,landingpage-bern-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-biel-hr-berater.html,/landingpage-biel-hr-berater.html,landingpage-biel-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-biel-it-berater.html,/landingpage-biel-it-berater.html,landingpage-biel-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-biel-ki-berater.html,/landingpage-biel-ki-berater.html,landingpage-biel-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-biel-seo-berater.html,/landingpage-biel-seo-berater.html,landingpage-biel-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bielefeld-berater.html,/landingpage-bielefeld-berater.html,landingpage-bielefeld-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bielefeld-hr-berater.html,/landingpage-bielefeld-hr-berater.html,landingpage-bielefeld-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bielefeld-it-berater.html,/landingpage-bielefeld-it-berater.html,landingpage-bielefeld-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bielefeld-ki-berater.html,/landingpage-bielefeld-ki-berater.html,landingpage-bielefeld-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bielefeld-projektmanager.html,/landingpage-bielefeld-projektmanager.html,landingpage-bielefeld-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bielefeld-unternehmensberater.html,/landingpage-bielefeld-unternehmensberater.html,landingpage-bielefeld-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bochum-berater.html,/landingpage-bochum-berater.html,landingpage-bochum-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bochum-hr-berater.html,/landingpage-bochum-hr-berater.html,landingpage-bochum-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bochum-it-berater.html,/landingpage-bochum-it-berater.html,landingpage-bochum-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bochum-ki-berater.html,/landingpage-bochum-ki-berater.html,landingpage-bochum-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bochum-projektmanager.html,/landingpage-bochum-projektmanager.html,landingpage-bochum-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bochum-unternehmensberater.html,/landingpage-bochum-unternehmensberater.html,landingpage-bochum-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bonn-berater.html,/landingpage-bonn-berater.html,landingpage-bonn-berater.html,cluster_or_other,missing_local,DE_or_other
